method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,1,84.6773910522461,0.8772275447845459,28.171964645385742,14.05713176727295,0.9289314516129032,0.931453573164803,0.9860217130542623,0.8099610461880913,0.0,nan,0.9701955174058179,0.9787703804347826,0.994086561784243
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,1,84.27275514602661,1.0672054290771484,25.12764549255371,20.449138641357422,0.8911290322580645,0.8993476234855544,0.9795555736271779,0.6966392165590919,0.0,nan,0.9773000400587528,0.9855736591989138,0.995154914399488
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,1,84.99366641044617,0.9385151863098145,30.04559326171875,7.081368446350098,0.9571572580645161,0.9572649572649572,0.990000406611503,0.8797996661101837,0.0,nan,0.9649488837888588,0.9715109377649652,0.9919634785939176
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,0,84.28954672813416,0.8714237213134766,35.85430145263672,25.839262008666992,0.9314516129032258,0.9337877312560856,0.985786894911257,0.8160823594880356,0.0,nan,0.9699570815450643,0.9786114411814633,0.9937204876290986
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,2,85.01312446594238,0.957000732421875,29.992036819458008,7.066262722015381,0.9571572580645161,0.9572649572649572,0.9900237867729278,0.8785475792988314,0.0,nan,0.9651575213853536,0.9716709075487702,0.9919755132876977
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,1,84.56120228767395,0.9544708728790283,36.318668365478516,21.993610382080078,0.9566532258064516,0.9568706118355066,0.9899394148860472,0.8864774624373957,0.0,nan,0.964531608595869,0.9711668928086837,0.9916429805131767
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,1,84.78621363639832,0.8842403888702393,36.56576156616211,25.54351806640625,0.9304435483870968,0.9329446064139941,0.986085754365991,0.8208124652198108,0.0,nan,0.9725798760133524,0.9804786963164149,0.993719477118917
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,2,84.25726699829102,0.9518744945526123,35.57011032104492,21.38189697265625,0.9526209677419355,0.9528585757271815,0.9901661007989917,0.8793823038397329,0.0,nan,0.964531608595869,0.9711571089243298,0.9917978299570985
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,1,84.78893804550171,1.0991458892822266,36.15986251831055,29.87501335144043,0.8921370967741935,0.900093370681606,0.9799743834753085,0.7206766080569775,0.0,nan,0.9773000400587528,0.9855614064888738,0.9946525113163295
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,2,85.23053193092346,0.8909049034118652,35.59813690185547,24.803319931030273,0.9289314516129032,0.9316529326223947,0.986182324597963,0.8082915971062883,0.0,nan,0.9703147353361946,0.9788463172202871,0.9938038884027586
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,2,85.01499962806702,1.1024272441864014,35.051414489746094,29.053367614746094,0.8800403225806451,0.8901200369344413,0.9787006729420376,0.686401068328511,0.0,nan,0.975831219121378,0.9846388865314436,0.9948152836547982
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,0,83.42362689971924,0.9555301666259766,203.41659545898438,209.93551635742188,0.9102822580645161,0.9119683481701286,0.9681501209669222,0.8643572621035058,0.0,nan,0.9100771959107031,0.9267878376082895,0.9650220548347324
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,82.84001564979553,0.8595426082611084,234.00401306152344,208.9012451171875,0.8840725806451613,0.888673765730881,0.9592798910281172,0.7988313856427379,0.0,nan,0.9237005245588936,0.9453645210858802,0.9691423874192291
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,82.80072689056396,0.9392735958099365,204.99615478515625,206.9930419921875,0.9138104838709677,0.914713216957606,0.9706807693089637,0.8555926544240401,0.0,nan,0.9255163780513248,0.9391408114558473,0.9725154134454985
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,0,84.54917526245117,0.8865981101989746,232.26502990722656,211.60757446289062,0.8815524193548387,0.88750598372427,0.9557372883078863,0.7924318308291597,0.0,nan,0.9071292322365284,0.9337077695515275,0.9586776787125992
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,0,84.06601738929749,1.1152400970458984,260.0641174316406,214.43630981445312,0.8351814516129032,0.8506167199634536,0.9335734035415861,0.6881816158468729,0.0,nan,0.903591934837762,0.9385322663034225,0.9462325403190214
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,82.99986290931702,0.9816339015960693,197.55177307128906,201.26210021972656,0.9082661290322581,0.9096325719960278,0.964635981051904,0.8426544240400667,0.0,nan,0.9180054245775089,0.9331632653061225,0.968179308700649
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,83.67279124259949,1.0899553298950195,261.9079895019531,211.697265625,0.8503024193548387,0.8614092393840411,0.9440416166873361,0.733363009125306,0.0,nan,0.9244224863132594,0.9516239316239317,0.9619630260546345
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,83.68536400794983,0.921079158782959,225.49842834472656,202.76565551757812,0.8659274193548387,0.8736942070275403,0.9453097363124402,0.7228714524207012,0.0,nan,0.9102288984263234,0.9359966000849979,0.9613356573271048
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,83.4611930847168,1.0722496509552002,252.46682739257812,205.2058868408203,0.7888104838709677,0.815824175824176,0.9072732632606176,0.5630981526819497,0.0,nan,0.904126051542262,0.9389040163376446,0.9483317296084345
