method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,775.5596821308136,21.68533492088318,85.36275482177734,21.74292004108429,0.8583,0.8537035545357621,0.987268588098248,0.46111111111111114,0.6311787072243346,nan,0.8837837837837837,0.882373369679907,0.9887872700446991
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,787.2728810310364,13.260355234146118,85.36444854736328,21.763480639457704,0.8581,0.853463501721393,0.9872654583360287,0.4608888888888889,0.6309704898083359,nan,0.8838018018018018,0.8823916827824348,0.9887892659283471
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,781.0838270187378,20.114208459854126,86.18425750732422,4.450590181350708,0.8873,0.8865430253425202,0.9898464235027218,0.825,0.9041095890410957,nan,0.87996632996633,0.8790631007266866,0.9883045922837189
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,782.5037477016449,21.33834719657898,85.93080139160156,11.545972633361817,0.879,0.8779377004904932,0.9888803989693061,0.68,0.8095238095238095,nan,0.882140350877193,0.8811618504805687,0.9884365416057882
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,1,0,783.2547614574432,21.989988327026367,86.9383316040039,31.261808967590333,0.8786,0.8775601176725182,0.9888114273331314,0.6796666666666666,0.8092875570549711,nan,0.8819824561403509,0.880991017841534,0.9883864871773562
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,783.1083602905273,22.310192108154297,85.93238067626953,11.550546479225158,0.8788,0.8777258054781029,0.9888803588595693,0.679,0.8088147706968434,nan,0.8820701754385964,0.8810971982854827,0.9884378437227422
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,0,786.4897751808167,19.321937561035156,85.93009185791016,11.569680523872375,0.8785,0.8774161778258058,0.9888747173361254,0.6796666666666666,0.8092875570549711,nan,0.8821052631578947,0.881124241156901,0.9884339627535563
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,786.2625317573547,22.79268717765808,86.18534088134766,4.4067988157272335,0.8871,0.8863574689064732,0.9898487242473099,0.825,0.9041095890410957,nan,0.8799158249158249,0.879009849021448,0.9883047927707427
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,789.4000794887543,21.931440114974976,85.35649871826172,21.075978779792784,0.8582,0.8536229976491077,0.9872677782422276,0.46066666666666667,0.6307622090369694,nan,0.8838198198198198,0.8824134312119695,0.988788573504707
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,0.1,0,789.4332540035248,22.355913400650024,86.18360900878906,4.464764094352722,0.8868,0.8860545495640206,0.9898434340856322,0.825,0.9041095890410957,nan,0.8797811447811448,0.8788728370345675,0.9883019997609086
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,789.0521864891052,23.7475483417511,85.9251480102539,10.76870254278183,0.8788,0.8777269156079578,0.9888809474111167,0.6793333333333333,0.8090512107979357,nan,0.8820877192982456,0.8811113078535291,0.9884374917264236
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,0.01,0,790.5517911911011,22.566532373428345,85.92499542236328,10.76997002363205,0.8788,0.8777269156079578,0.988880502180117,0.679,0.8088147706968434,nan,0.8820701754385964,0.8810933677859641,0.9884371864371072
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,794.6399161815643,23.48607563972473,86.17909240722656,3.5058085799217222,0.8871,0.8863508870136512,0.98984743261093,0.825,0.9041095890410957,nan,0.8798653198653199,0.8789603593680796,0.9883045727155879
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,0.01,1,800.645886182785,21.84428572654724,85.35663604736328,21.075994610786438,0.8581,0.8535266295493286,0.9872678562346549,0.46066666666666667,0.6307622090369694,nan,0.8838198198198198,0.8824126345178209,0.9887886867665149
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,1,2,493.097368478775,18.77098250389099,87.10263061523438,25.78831367492676,0.8872,0.8864606716439497,0.9898154157061223,0.83,0.9071038251366119,nan,0.8796969696969696,0.8787906789250284,0.9882907148921054
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,1,2,500.4360544681549,18.24540090560913,86.93246459960938,30.834786415100098,0.8789,0.877846497869051,0.9888597752424436,0.682,0.8109393579072534,nan,0.8819824561403509,0.8810003344395384,0.9884137021806261
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,10,0,503.41549015045166,18.660521507263184,160.7898406982422,258.6470703125,0.8704,0.8692340006655747,0.9867969086782749,0.674,0.8052568697729989,nan,0.8723157894736842,0.871162989065107,0.9863935401883914
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,10,0,510.26135778427124,19.655138969421387,156.28208923339844,257.12544403076174,0.8774,0.8764293963194021,0.9879330458939879,0.8283333333333334,0.9061075660893345,nan,0.8701851851851852,0.8690604922373457,0.9865055544650423
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,10,0,510.4117708206177,17.93232750892639,163.67575073242188,262.47234497070315,0.852,0.8478610806170728,0.9849465456934402,0.476,0.6449864498644986,nan,0.874054054054054,0.8723542833443323,0.9864354424059666
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,1,2,682.8660600185394,22.09191107749939,86.42877960205078,39.41750717163086,0.859,0.8545761510231449,0.9872619963402294,0.4646666666666667,0.6345015930814748,nan,0.8835855855855855,0.8821443528392862,0.9887615251880053
