method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,10,0,374.5623903274536,374.5623903274536,11.759615898132324,57869.92578125,0.54879,0.655508705444677,0.5623518513567853,0.12288282828282829,0.0,nan,0.5712714513556619,0.6778217182886436,0.5788158482611495
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,354.25355315208435,354.25355315208435,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,10,0,360.85600757598877,360.85600757598877,12.087749481201172,54892.21875,0.5375363636363636,0.6693592311762052,0.5406673003067154,0.019794949494949494,0.0,nan,0.5947619528619529,0.7147886063977694,0.6058252001179988
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,340.43642926216125,340.43642926216125,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,10,1,346.34859681129456,346.34859681129456,13.530069351196289,831428.25,0.5345936363636363,0.6937476781935943,0.5480892254402845,0.006743434343434343,0.0,nan,0.5934209876543209,0.7422585294327533,0.594734949536402
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,356.2626049518585,356.2626049518585,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,10,1,362.29025745391846,362.29025745391846,13.569550514221191,891817.3125,0.5409772727272727,0.6946460785220853,0.5662415788155876,0.04410909090909091,0.0,nan,0.5659867091972355,0.7176326743785874,0.5652913795409755
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,380.01703548431396,380.01703548431396,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,10,1,387.3374185562134,387.3374185562134,13.841068267822266,928598.625,0.5495709090909091,0.6869082990734995,0.5673079632862839,0.3264949494949495,0.0,nan,0.5488458320579532,0.6934684326201527,0.5619192224903261
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,331.0657148361206,331.0657148361206,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,10,2,338.27248430252075,338.27248430252075,14.611612319946289,1086083.75,0.5336354545454546,0.5548763504443852,0.5476784381985156,0.21407777777777778,0.0,nan,0.5655712682379349,0.5714380931566012,0.613704999810789
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,356.9068455696106,356.9068455696106,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,10,2,363.59726452827454,363.59726452827454,14.384378433227539,1141451.75,0.5292172727272727,0.41859295410479136,0.5702879982934139,0.6179333333333333,0.0,nan,0.5225140882509304,0.40997657777467705,0.5865820486194472
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,366.47694420814514,366.47694420814514,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,10,2,373.44879508018494,373.44879508018494,14.39100170135498,1172648.75,0.5169927272727273,0.2873954178324164,0.5782035727287924,0.9738585858585859,0.0,nan,0.5143749617385981,0.3003297685945578,0.5759764549334816
