method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.2,1,2000,-1,None,2000,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,7.797377586364746,27.345552444458008,5.686066627502441,2.0834193229675293,0.851,0.8487309644670051,0.922588,0.87,0.8681541582150102,0.9297769297769298,0.85175,0.8502903307245645,0.9205213075325817
Guo,0.0001,True,0.2,2,2000,-1,None,2000,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,7.769097328186035,27.52851104736328,5.642497539520264,1.9315327405929565,0.8475,0.8458817584638706,0.9219189999999999,0.854,0.8508682328907048,0.917680865449628,0.855375,0.8543371522094927,0.9230901203539743
Guo,0.0001,True,0.15,1,1500,-1,None,1500,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,7.985763311386108,27.433645248413086,5.635852813720703,1.650855541229248,0.851,0.8488843813387423,0.922608,0.864,0.8619756427604873,0.9278296813191698,0.8535294117647059,0.8523657061543934,0.9211941608223679
Guo,0.0001,True,0.15,0,1500,-1,None,1500,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,7.963423490524292,27.705495834350586,5.630209922790527,1.6671463251113892,0.8505,0.8479918657854602,0.9226380000000001,0.8473333333333334,0.8508143322475571,0.9164493046492623,0.8569411764705882,0.8543363679923335,0.9234205174618788
Guo,0.0001,True,0.15,2,1500,-1,None,1500,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.077303171157837,27.548938751220703,5.627234935760498,1.7539409399032593,0.849,0.8471659919028339,0.9221989999999999,0.8513333333333334,0.8475734791524265,0.9163220843893112,0.8555294117647059,0.8544678833846884,0.9230241483976962
Guo,0.0001,True,0.1,1,1000,-1,None,1000,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.318689584732056,27.556995391845703,5.620694160461426,1.2325947284698486,0.851,0.8490374873353597,0.922853,0.86,0.8571428571428573,0.9297982404551293,0.8554444444444445,0.8542623501736306,0.9216653906965009
Guo,0.0001,True,0.1,2,1000,-1,None,1000,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.43752408027649,27.544340133666992,5.62587308883667,1.29813551902771,0.848,0.8458417849898581,0.9223739999999998,0.859,0.8532778355879294,0.9242193221519215,0.8547777777777777,0.8536558056208712,0.9221074111109504
Guo,0.0001,True,0.1,0,1000,-1,None,1000,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.464658260345459,27.643497467041016,5.664344310760498,1.2637145519256592,0.85,0.8475609756097561,0.922682,0.852,0.8534653465346534,0.9240983980868374,0.8568888888888889,0.8547586829048264,0.922401875905047
Guo,0.0001,True,0.05,1,500,-1,None,500,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.583783864974976,27.728734970092773,5.615015506744385,0.9719204902648926,0.852,0.8500506585612969,0.9230599999999999,0.854,0.8513238289205703,0.9229450957780768,0.8562105263157894,0.8549585899341685,0.9227380855506914
Guo,0.0001,True,0.05,0,500,-1,None,500,1,uniform_random,0,SGD,1.0,False,512,500,43.56091499328613,8.69644832611084,27.718032836914062,5.615264415740967,0.9887433648109436,0.851,0.8485772357723578,0.9224380000000001,0.828,0.823045267489712,0.9077540962621609,0.8567368421052631,0.8552589599064129,0.9231085071438905
